2.233230685416415229e-01 3.350161207389709683e-02
2.513907164539149197e-01 6.776520822843407066e-02
5.289349618763905525e-02 4.432167611170084731e-02
8.692538674378195995e-02 1.759084611625065242e-01
2.186394440578728338e-01 1.609207030002330896e-01
9.282069001212028825e-02 3.977768954414071662e-02
1.152148718395270832e-01 6.577642315673654094e-02
1.239188455646966641e-01 8.640865053796188688e-02
1.726711453861264622e-01 3.457699265448561932e-02
9.053933356202167881e-02 4.075139831018271402e-02
1.652582934169427031e-01 1.288797357687282985e-01
1.403435020448262627e-03 1.324049950613766791e-01
1.281344261132399687e-01 1.887226295337952608e-01
1.637519386731007276e-01 1.272671027732240612e-01
6.155601391477451279e-02 8.733115643020725183e-02
1.216220302519173818e-01 -1.627732146872550023e-02
6.120380181970075384e-02 6.913757158931074787e-02
8.195667298249280364e-02 1.400798031094792617e-01
2.479941368503555121e-01 1.496229115884522010e-01
1.833547215319488721e-01 -1.252926777166775418e-02
2.045677325137184865e-01 1.964562482971647928e-01
1.915099513383003438e-02 1.529393080137573802e-01
2.593583872986684469e-01 6.263443670047691425e-02
1.131641962639056004e-01 -6.207972185646865038e-03
1.081880343401971922e-01 7.397585974138423670e-02
1.272000147747257559e-01 1.532794366630594596e-01
9.701199024719556196e-02 3.518694131914869017e-01
1.223911461555436675e-01 6.180742878075290436e-02
1.479612025846779033e-01 2.785437809470998893e-02
8.424104470945310841e-02 -1.194894446368183205e-02
1.625162393292950980e-01 7.085715677416103142e-02
1.690738376707065505e-01 -7.172333839213410056e-03
1.565262937499175555e-01 -1.634393477609209777e-02
9.379392044404330497e-02 1.286599980947288335e-01
3.073154178521812774e-02 1.132550240761895921e-01
2.105636731228163194e-01 1.665314966768323690e-01
1.671084058783418314e-01 7.415171945668799780e-02
-1.842941093518482565e-02 1.928768390927612653e-01
2.106437456785514306e-01 1.685422662282395345e-01
1.812706500466787496e-01 1.463158070302833513e-01
2.950583691761499150e-01 1.042975857385324140e-01
1.016308845445779985e-01 1.935093717682118686e-01
2.063292149782975649e-01 1.565941765198072821e-01
3.263724333886193485e-02 2.239902173567643318e-01
1.714405865191116762e-01 1.094562937547659681e-01
1.090829903773130605e-01 6.644227727307114306e-02
9.040566325616050669e-02 1.269331633041796692e-02
1.558218630677261352e-01 1.727836491937272956e-01
8.961862151115952690e-02 5.864062172088887331e-02
2.118312186925161988e-01 -2.759015888563694230e-02
1.090544784123551325e-01 -6.315516841742302434e-02
2.465544352942173056e-01 7.534246436554352389e-02
-1.612043126047013608e-03 2.151883648620049605e-02
5.978706606626778275e-02 1.469744814262776977e-01
-7.765751354272154572e-03 6.501520634403640253e-02
2.185675243530794121e-01 1.164791940773746565e-01
2.622405697001736202e-01 7.110125441082695841e-02
3.091693745079197586e-01 4.760083385558569469e-02
1.314548778252216665e-01 8.284093252821644882e-03
1.629880949463389239e-01 1.553277744865481091e-01
1.489717131717375465e-01 2.180936209242432811e-01
2.442207854185005633e-01 9.178593099066005567e-02
1.563781775085161252e-01 3.558198690264460784e-02
1.489787861165806360e-01 1.474456604504754687e-01
1.797999957649934477e-01 6.332174851800598248e-02
2.135554792573713112e-01 9.686621133370224013e-03
1.977186819065696044e-01 9.690999406980813080e-02
2.320811116065434887e-01 1.237283827906564965e-01
1.285568357171092135e-01 4.913190006282418254e-02
1.678370187743617181e-01 1.111738476158689037e-01
1.903475345839930610e-02 6.087605381423832202e-02
1.385763261074893504e-01 2.041765660605177890e-01
1.451203640015991947e-01 1.689359915853840266e-01
1.270182534447616418e-01 1.788074453727208080e-01
7.490680365566462773e-02 2.215599282484505550e-01
